series_id,stats_data_id,reference_date,source_population_definition,unit,year,sex,age,category,subcategory,value,flag,retrieved_at
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,23歳,男女別・性比=男女計,人口=総人口; 全国=全国,1854,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,24歳,男女別・性比=男女計,人口=総人口; 全国=全国,1943,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,24歳,男女別・性比=男女計,人口=総人口; 全国=全国,1992,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,24歳,男女別・性比=男女計,人口=総人口; 全国=全国,2040,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,24歳,男女別・性比=男女計,人口=総人口; 全国=全国,2016,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,24歳,男女別・性比=男女計,人口=総人口; 全国=全国,1926,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,25歳,男女別・性比=男女計,人口=総人口; 全国=全国,1885,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,25歳,男女別・性比=男女計,人口=総人口; 全国=全国,1942,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,25歳,男女別・性比=男女計,人口=総人口; 全国=全国,1994,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,25歳,男女別・性比=男女計,人口=総人口; 全国=全国,2041,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,25歳,男女別・性比=男女計,人口=総人口; 全国=全国,2016,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,26歳,男女別・性比=男女計,人口=総人口; 全国=全国,1854,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,26歳,男女別・性比=男女計,人口=総人口; 全国=全国,1884,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,26歳,男女別・性比=男女計,人口=総人口; 全国=全国,1945,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,26歳,男女別・性比=男女計,人口=総人口; 全国=全国,1996,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,26歳,男女別・性比=男女計,人口=総人口; 全国=全国,2043,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,27歳,男女別・性比=男女計,人口=総人口; 全国=全国,1818,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,27歳,男女別・性比=男女計,人口=総人口; 全国=全国,1854,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,27歳,男女別・性比=男女計,人口=総人口; 全国=全国,1887,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,27歳,男女別・性比=男女計,人口=総人口; 全国=全国,1948,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,27歳,男女別・性比=男女計,人口=総人口; 全国=全国,1997,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,28歳,男女別・性比=男女計,人口=総人口; 全国=全国,1818,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,28歳,男女別・性比=男女計,人口=総人口; 全国=全国,1817,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,28歳,男女別・性比=男女計,人口=総人口; 全国=全国,1855,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,28歳,男女別・性比=男女計,人口=総人口; 全国=全国,1889,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,28歳,男女別・性比=男女計,人口=総人口; 全国=全国,1949,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,29歳,男女別・性比=男女計,人口=総人口; 全国=全国,1423,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,29歳,男女別・性比=男女計,人口=総人口; 全国=全国,1818,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,29歳,男女別・性比=男女計,人口=総人口; 全国=全国,1818,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,29歳,男女別・性比=男女計,人口=総人口; 全国=全国,1858,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,29歳,男女別・性比=男女計,人口=総人口; 全国=全国,1889,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,30歳,男女別・性比=男女計,人口=総人口; 全国=全国,1762,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,30歳,男女別・性比=男女計,人口=総人口; 全国=全国,1421,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,30歳,男女別・性比=男女計,人口=総人口; 全国=全国,1821,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,30歳,男女別・性比=男女計,人口=総人口; 全国=全国,1820,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,30歳,男女別・性比=男女計,人口=総人口; 全国=全国,1857,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,31歳,男女別・性比=男女計,人口=総人口; 全国=全国,1650,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,31歳,男女別・性比=男女計,人口=総人口; 全国=全国,1762,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,31歳,男女別・性比=男女計,人口=総人口; 全国=全国,1420,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,31歳,男女別・性比=男女計,人口=総人口; 全国=全国,1822,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,31歳,男女別・性比=男女計,人口=総人口; 全国=全国,1818,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,32歳,男女別・性比=男女計,人口=総人口; 全国=全国,1614,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,32歳,男女別・性比=男女計,人口=総人口; 全国=全国,1649,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,32歳,男女別・性比=男女計,人口=総人口; 全国=全国,1763,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,32歳,男女別・性比=男女計,人口=総人口; 全国=全国,1421,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,32歳,男女別・性比=男女計,人口=総人口; 全国=全国,1821,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,33歳,男女別・性比=男女計,人口=総人口; 全国=全国,1565,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,33歳,男女別・性比=男女計,人口=総人口; 全国=全国,1613,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,33歳,男女別・性比=男女計,人口=総人口; 全国=全国,1649,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,33歳,男女別・性比=男女計,人口=総人口; 全国=全国,1763,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,33歳,男女別・性比=男女計,人口=総人口; 全国=全国,1419,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,34歳,男女別・性比=男女計,人口=総人口; 全国=全国,1545,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,34歳,男女別・性比=男女計,人口=総人口; 全国=全国,1564,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1997年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1997,,34歳,男女別・性比=男女計,人口=総人口; 全国=全国,1613,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1998年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1998,,34歳,男女別・性比=男女計,人口=総人口; 全国=全国,1650,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1999年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1999,,34歳,男女別・性比=男女計,人口=総人口; 全国=全国,1763,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1995年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1995,,35歳,男女別・性比=男女計,人口=総人口; 全国=全国,1562,,2026-09-07T09:10:21Z
pop_total_single_age_annual,0004029959,1996年10月1日現在,人口推計の総人口及び日本人人口（各歳・確定値、全国）,千人,1996,,35歳,男女別・性比=男女計,人口=総人口; 全国=全国,1544,,2026-09-07T09:10:21Z
